"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"4874","2494","Watermelon","Watermelon, raw","8","cup, balls","48.00","0.00","0.00","46","0.940","0.230","11.630","0.600","9.550","11.000","0.370","172.000","2.000","12.500","0.051","0.032","0.274","0.000","0.069","0.000","5.000","0.000","876.000","0.080","0.000","0.200","0.025","0.057","0.077","0.000","0.000","0.000",
"4875","2494","Watermelon","Watermelon, raw","8","cup, diced","48.00","0.00","0.00","46","0.930","0.230","11.480","0.600","9.420","11.000","0.360","170.000","2.000","12.300","0.050","0.032","0.271","0.000","0.068","0.000","5.000","0.000","865.000","0.080","0.000","0.200","0.024","0.056","0.076","0.000","0.000","0.000",
"4876","2494","Watermelon","Watermelon, raw","8","NLEA serving","87.65","0.00","0.00","84","1.710","0.420","21.140","1.100","17.360","20.000","0.670","314.000","3.000","22.700","0.092","0.059","0.498","0.000","0.126","0.000","8.000","0.000","1593.000","0.140","0.000","0.300","0.045","0.104","0.140","0.000","0.000","0.000",
"4878","2495","Maraschino cherries, canned, drained","Maraschino cherries, canned, drained","8","cherry (NLEA serving","0.00","0.00","0.00","8","0.010","0.010","2.100","0.200","1.940","3.000","0.020","1.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","0.100","0.002","0.002","0.003","0.000","0.000","0.000",
"4879","2496","Feijoa, raw","Feijoa, raw","8","oz","0.00","1.00","28.40","16","0.280","0.170","3.660","1.800","2.320","5.000","0.040","49.000","1.000","9.300","0.002","0.005","0.084","0.000","0.019","0.000","7.000","0.000","2.000","0.050","0.000","1.000","0.042","0.023","0.055","0.000","0.000","0.000",
"4880","2496","Feijoa, raw","Feijoa, raw","8","cup, pureed","48.00","0.00","237.85","134","2.380","1.460","31.400","15.600","19.930","41.000","0.340","418.000","7.000","79.900","0.015","0.044","0.717","0.000","0.163","0.000","56.000","0.000","15.000","0.390","0.000","8.500","0.360","0.197","0.471","0.000","0.000","0.000",
"4881","2496","Feijoa, raw","Feijoa, raw","8","cup 1/2"" chunks","48.00","0.00","200.58","113","2.010","1.230","26.490","13.100","16.810","35.000","0.290","353.000","6.000","67.400","0.012","0.037","0.605","0.000","0.137","0.000","47.000","0.000","12.000","0.330","0.000","7.200","0.303","0.166","0.398","0.000","0.000","0.000",
"4882","2497","asian Pear","Pears, asian, raw","8","oz","0.00","1.00","28.40","12","0.140","0.070","3.020","1.000","2.000","1.000","0.000","34.000","0.000","1.100","0.003","0.003","0.062","0.000","0.006","0.000","2.000","0.000","0.000","0.030","0.000","1.300","0.003","0.014","0.016","0.000","0.000","0.000",
"4883","2498","Fruit cocktail, canned, heavy syrup, drained","Fruit cocktail, canned, heavy syrup, drained","8","oz","0.00","1.00","28.40","20","0.130","0.030","5.330","0.500","4.860","2.000","0.080","26.000","2.000","0.500","0.005","0.006","0.106","0.000","0.014","0.000","1.000","0.000","77.000","0.170","0.000","1.100","0.004","0.005","0.012","0.000","0.000","0.000",
"4884","2498","Fruit cocktail, canned, heavy syrup, drained","Fruit cocktail, canned, heavy syrup, drained","8","cup","48.00","0.00","213.00","150","1.010","0.210","40.230","3.600","36.680","15.000","0.620","193.000","13.000","4.100","0.041","0.045","0.800","0.000","0.109","0.000","6.000","0.000","584.000","1.280","0.000","8.300","0.030","0.039","0.090","0.000","0.000","0.000",
"4885","2499","Blueberries, canned, light syrup, drained","Blueberries, canned, light syrup, drained","8","oz","0.00","1.00","28.40","25","0.290","0.110","6.420","0.700","4.950","2.000","0.120","15.000","1.000","0.100","0.013","0.037","0.103","0.000","0.014","0.000","1.000","0.000","10.000","0.390","0.000","5.600","0.008","0.018","0.054","0.000","0.000","0.000",
"4886","2499","Blueberries, canned, light syrup, drained","Blueberries, canned, light syrup, drained","8","cup","48.00","0.00","244.24","215","2.540","0.980","55.290","6.300","42.580","15.000","1.050","132.000","7.000","1.200","0.112","0.322","0.886","0.000","0.120","0.000","5.000","0.000","88.000","3.370","0.000","48.600","0.068","0.151","0.464","0.000","0.000","0.000",
"4887","2500","Blueberries, wild, canned, heavy syrup, drained","Blueberries, wild, canned, heavy syrup, drained","8","oz","0.00","1.00","28.40","30","0.160","0.100","8.030","1.400","5.470","5.000","0.620","13.000","0.000","0.100","0.009","0.089","0.133","0.000","0.010","0.000","2.000","0.000","0.000","0.000","0.000","4.200","0.000","0.000","0.000","0.000","0.000","0.000",
"4888","2500","Blueberries, wild, canned, heavy syrup, drained","Blueberries, wild, canned, heavy syrup, drained","8","cup","48.00","0.00","322.81","341","1.790","1.080","90.340","15.600","61.500","61.000","7.020","147.000","3.000","1.000","0.105","0.998","1.496","0.000","0.112","0.000","26.000","0.000","0.000","0.000","0.000","47.200","0.000","0.000","0.000","0.000","0.000","0.000",
"4889","2501","Pineapple, canned, juice pack, drained","Pineapple, canned, juice pack, drained","8","oz","0.00","1.00","28.40","17","0.140","0.030","4.410","0.400","4.040","5.000","0.080","35.000","0.000","2.700","0.029","0.006","0.081","0.000","0.021","0.000","1.000","0.000","14.000","0.010","0.000","0.200","0.002","0.004","0.011","0.000","0.000","0.000",
"4890","2501","Pineapple, canned, juice pack, drained","Pineapple, canned, juice pack, drained","8","cup, chunks","48.00","0.00","182.09","109","0.920","0.200","28.160","2.400","25.810","29.000","0.510","224.000","2.000","17.000","0.185","0.038","0.514","0.000","0.136","0.000","9.000","0.000","90.000","0.040","0.000","1.300","0.014","0.025","0.072","0.000","0.000","0.000",
"4891","2501","Pineapple, canned, juice pack, drained","Pineapple, canned, juice pack, drained","8","cup, crushed","48.00","0.00","195.46","117","0.990","0.210","30.340","2.500","27.810","31.000","0.550","242.000","2.000","18.300","0.199","0.041","0.554","0.000","0.146","0.000","10.000","0.000","98.000","0.040","0.000","1.400","0.016","0.027","0.078","0.000","0.000","0.000",
"4892","2501","Pineapple, canned, juice pack, drained","Pineapple, canned, juice pack, drained","8","cup, sliced","48.00","0.00","162.05","97","0.830","0.180","25.210","2.100","23.100","26.000","0.450","201.000","2.000","15.200","0.165","0.034","0.460","0.000","0.122","0.000","8.000","0.000","81.000","0.030","0.000","1.100","0.013","0.023","0.065","0.000","0.000","0.000",
"4893","2502","Apricots, heavy syrup, drained","Apricots, canned, heavy syrup, drained","8","oz","0.00","1.00","28.40","24","0.180","0.030","6.040","0.800","5.290","3.000","0.090","41.000","1.000","0.900","0.006","0.007","0.107","0.000","0.016","0.000","1.000","0.000","829.000","0.250","0.000","0.900","0.002","0.013","0.006","0.000","0.000","0.000",
"4894","2502","Apricots, heavy syrup, drained","Apricots, canned, heavy syrup, drained","8","cup, halves","48.00","0.00","215.37","182","1.400","0.240","46.670","5.900","40.840","22.000","0.660","313.000","9.000","6.800","0.046","0.053","0.823","0.000","0.120","0.000","4.000","0.000","6404.000","1.950","0.000","7.200","0.015","0.099","0.046","0.000","0.000","0.000",
"4895","2502","Apricots, heavy syrup, drained","Apricots, canned, heavy syrup, drained","8","cup, whole","48.00","0.00","178.68","151","1.160","0.200","38.780","4.900","33.940","18.000","0.550","260.000","7.000","5.600","0.038","0.044","0.684","0.000","0.100","0.000","4.000","0.000","5322.000","1.620","0.000","6.000","0.013","0.082","0.038","0.000","0.000","0.000",
