"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"10357","4655","Fish, spot, cooked, dry heat","Fish, spot, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","134","20.170","5.340","0.000","0.000","0.000","15.000","0.350","541.000","31.000","0.000","0.157","0.228","7.247","0.000","0.393","2.940","5.000","0.000","98.000","0.000","0.000","0.000","1.580","1.450","1.188","65.000","0.000","0.000",
"10359","4656","Fish, sucker, white, cooked, dry heat","Fish, sucker, white, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","101","18.270","2.520","0.000","0.000","0.000","76.000","1.420","414.000","43.000","0.000","0.010","0.072","1.243","0.000","0.196","1.960","14.000","0.000","167.000","0.000","0.000","0.000","0.492","0.769","0.880","45.000","0.000","0.000",
"10361","4657","Fish, sunfish, pumpkin seed, cooked, dry heat","Fish, sunfish, pumpkin seed, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","97","21.140","0.760","0.000","0.000","0.000","88.000","1.310","382.000","88.000","0.800","0.078","0.072","1.243","0.000","0.117","1.960","14.000","0.000","49.000","0.000","0.000","0.000","0.151","0.128","0.268","73.000","0.000","0.000",
"10363","4658","Fish, trout, mixed species, cooked, dry heat","Fish, trout, mixed species, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","162","22.640","7.200","0.000","0.000","0.000","47.000","1.630","394.000","57.000","0.400","0.362","0.360","4.904","0.000","0.196","6.370","13.000","0.000","54.000","0.000","0.000","0.000","1.253","3.546","1.634","63.000","0.000","0.000",
"10365","4659","Fish, tuna, skipjack, fresh, cooked, dry heat","Fish, tuna, skipjack, fresh, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","112","23.980","1.100","0.000","0.000","0.000","31.000","1.360","444.000","40.000","0.800","0.032","0.104","15.943","0.000","0.834","1.860","8.000","0.000","51.000","0.000","0.000","0.000","0.357","0.207","0.343","51.000","0.000","0.000",
"10367","4660","Fish, tuna, yellowfin, fresh, cooked, dry heat","Fish, tuna, yellowfin, fresh, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","110","24.780","0.500","0.000","0.000","0.000","3.000","0.780","448.000","46.000","0.000","0.114","0.116","18.760","0.000","0.882","2.000","2.000","0.000","55.000","0.250","1.700","0.100","0.174","0.117","0.149","40.000","0.000","0.000",
"10369","4661","Fish, turbot, european, cooked, dry heat","Fish, turbot, european, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","104","17.490","3.210","0.000","0.000","0.000","20.000","0.390","259.000","163.000","1.400","0.065","0.082","2.277","0.000","0.206","2.160","8.000","0.000","34.000","0.000","0.000","0.000","0.000","0.000","0.000","53.000","0.000","0.000",
"10371","4662","Fish, whitefish, mixed species, cooked, dry heat","Fish, whitefish, mixed species, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","146","20.800","6.380","0.000","0.000","0.000","28.000","0.400","345.000","55.000","0.000","0.145","0.131","3.269","0.000","0.294","0.820","14.000","0.000","111.000","0.000","0.000","0.000","0.988","2.175","2.342","65.000","0.000","0.000",
"10373","4663","Fish, wolffish, Atlantic, cooked, dry heat","Fish, wolffish, Atlantic, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","105","19.070","2.600","0.000","0.000","0.000","7.000","0.100","327.000","93.000","0.000","0.177","0.082","2.208","0.000","0.393","2.000","5.000","0.000","368.000","0.000","0.000","0.000","0.398","0.911","0.921","50.000","0.000","0.000",
"10375","4664","Fish, yellowtail, mixed species, cooked, dry heat","Fish, yellowtail, mixed species, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","159","25.220","5.710","0.000","0.000","0.000","25.000","0.540","457.000","42.000","2.500","0.149","0.043","7.410","0.000","0.157","1.060","3.000","0.000","88.000","0.000","0.000","0.000","0.000","0.000","0.000","60.000","0.000","0.000",
"10377","4665","Crustaceans, crab, dungeness, cooked, moist heat","Crustaceans, crab, dungeness, cooked, moist heat","14","3.0 oz","0.00","3.00","85.20","94","18.970","1.050","0.810","0.000","0.000","50.000","0.370","347.000","321.000","3.100","0.048","0.173","3.080","0.000","0.147","8.820","36.000","0.000","88.000","0.000","0.000","0.000","0.143","0.182","0.346","65.000","0.000","0.000",
"10379","4666","Crustaceans, crab, queen, cooked, moist heat","Crustaceans, crab, queen, cooked, moist heat","14","3.0 oz","0.00","3.00","85.20","98","20.160","1.280","0.000","0.000","0.000","28.000","2.450","170.000","587.000","6.100","0.082","0.207","2.452","0.000","0.147","8.820","36.000","0.000","147.000","0.000","0.000","0.000","0.156","0.279","0.459","60.000","0.000","0.000",
"10381","4667","Crustaceans, spiny lobster, mixed species, cooked, moist heat","Crustaceans, spiny lobster, mixed species, cooked, moist heat","14","3.0 oz","0.00","3.00","85.20","122","22.450","1.650","2.650","0.000","0.000","54.000","1.200","177.000","193.000","1.800","0.008","0.048","4.163","0.000","0.147","3.430","1.000","0.000","17.000","0.000","0.000","0.000","0.258","0.300","0.643","76.000","0.000","0.000",
"10383","4668","Mollusks, cuttlefish, mixed species, cooked, moist heat","Mollusks, cuttlefish, mixed species, cooked, moist heat","14","3.0 oz","0.00","3.00","85.20","134","27.610","1.190","1.390","0.000","0.000","153.000","9.210","541.000","632.000","7.200","0.014","1.470","1.861","0.000","0.230","4.590","20.000","0.000","574.000","0.000","0.000","0.000","0.201","0.138","0.228","190.000","0.000","0.000",
"10385","4669","Mollusks, octopus, common, cooked, moist heat","Mollusks, octopus, common, cooked, moist heat","14","3.0 oz","0.00","3.00","85.20","139","25.350","1.770","3.740","0.000","0.000","90.000","8.110","536.000","391.000","6.800","0.048","0.065","3.213","0.000","0.551","30.600","20.000","0.000","255.000","1.020","0.000","0.100","0.385","0.275","0.405","82.000","0.000","0.000",
"10387","4670","Mollusks, oyster, Pacific, cooked, moist heat","Mollusks, oyster, Pacific, cooked, moist heat","14","medium","0.00","0.00","25.13","41","4.720","1.150","2.480","0.000","0.000","4.000","2.300","76.000","53.000","3.200","0.032","0.111","0.905","0.000","0.022","7.200","4.000","0.000","122.000","0.210","0.000","0.000","0.255","0.194","0.447","25.000","0.000","0.000",
