"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"10909","4909","Vitasoy USA Organic Nasoya, Tofu Plus Firm","Vitasoy USA Organic Nasoya, Tofu Plus Firm","15","3.0 oz","0.00","3.00","85.20","63","7.140","2.890","2.120","0.700","0.260","201.000","1.100","0.000","3.000","0.000","0.000","0.340","0.000","0.000","0.425","1.220","0.000","0.000","0.000","0.000","2.100","0.000","0.255","0.935","1.785","0.000","0.000","0.000",
"10911","4910","Vitasoy USA Organic Nasoya Sprouted, Tofu Plus Super Firm","Vitasoy USA Organic Nasoya Sprouted, Tofu Plus Super Firm","15","3.0 oz","0.00","3.00","85.20","98","10.280","5.020","2.800","1.000","0.940","203.000","1.440","0.000","24.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.100","12.500","0.935","1.615","2.550","0.000","0.000","0.000",
"10912","4911","Vitasoy USA Azumaya, Extra Firm Tofu","Vitasoy USA Azumaya, Extra Firm Tofu","15","oz","0.00","1.00","28.40","25","2.610","1.300","0.680","0.300","0.140","50.000","0.480","0.000","7.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.170","0.397","0.737","0.000","0.000","0.000",
"10913","4911","Vitasoy USA Azumaya, Extra Firm Tofu","Vitasoy USA Azumaya, Extra Firm Tofu","15","0.2 package","0.00","0.00","79.52","70","7.270","3.630","1.900","0.700","0.400","139.000","1.340","0.000","21.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.474","1.106","2.054","0.000","0.000","0.000",
"10914","4912","Vitasoy USA Azumaya, Firm Tofu","Vitasoy USA Azumaya, Firm Tofu","15","oz","0.00","1.00","28.40","23","2.350","1.190","0.650","0.200","0.110","51.000","0.370","0.000","7.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.142","0.340","0.709","0.000","0.000","0.000",
"10915","4912","Vitasoy USA Azumaya, Firm Tofu","Vitasoy USA Azumaya, Firm Tofu","15","0.2 package","0.00","0.00","77.79","63","6.560","3.320","1.820","0.500","0.320","142.000","1.030","0.000","18.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.395","0.948","1.975","0.000","0.000","0.000",
"10916","4913","Vitasoy USA Azumaya, Silken Tofu","Vitasoy USA Azumaya, Silken Tofu","15","oz","0.00","1.00","28.40","12","1.250","0.680","0.280","0.100","0.060","19.000","0.230","0.000","1.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.085","0.142","0.312","0.000","0.000","0.000",
"10917","4913","Vitasoy USA Azumaya, Silken Tofu","Vitasoy USA Azumaya, Silken Tofu","15","0.2 package","0.00","0.00","92.30","39","4.000","2.180","0.910","0.200","0.180","60.000","0.730","0.000","2.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.273","0.455","1.001","0.000","0.000","0.000",
"10919","4914","HOUSE FOODS Premium Soft Tofu","HOUSE FOODS Premium Soft Tofu","15","2.0 oz","0.00","2.00","56.80","33","3.260","1.520","1.530","0.400","0.300","44.000","0.860","0.000","19.000","0.500","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","19.000","0.000","0.000","0.000","0.269","0.353","0.902","0.000","0.000","0.000",
"10920","4914","HOUSE FOODS Premium Soft Tofu","HOUSE FOODS Premium Soft Tofu","15","3.0 oz","0.00","3.00","85.20","50","4.900","2.280","2.300","0.700","0.450","66.000","1.290","0.000","29.000","0.800","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","29.000","0.000","0.000","0.000","0.403","0.529","1.352","0.000","0.000","0.000",
